IAM,Year,Country,Project,ID,IAM ID,Filer(s),Environmental Category,Project Company,Project Number,Related Project Number,Project Type,Financial Institution,Project Loan Amount,Sector,Issues,Complaint Status,Filing Date,Registration Start Date,Registration End Date,Eligibility Start Date,Eligibility End Date,Dispute Resolution Start Date,Dispute Resolution End Date,Compliance Review Start Date,Compliance Review End Date,Monitoring Start Date,Monitoring End Date,Compliance Report Issued?,Date Closed,Documents,Hyperlink,Project Date,Project Status,Project Description
EIB,2018,Greece,Trans Adriatic Pipeline,SG/E/2018/12,29,Confidential,,,,,,,,,,Assessment,04/02/2018,04/02/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline19,,,
EIB,2018,Spain,Spain Gas Network Expansion II,SG/E/2018/13,29,Confidential,,,,,,,,,,Assessment,02/02/2018,02/02/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/spain-gas-network-expansion-ii,,,
EIB,2018,Italy,Trans Adriatic Pipeline,SG/E/2018/09,29,Confidential,,,,,,,,,,Assessment,01/02/2018,01/02/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline18,,,
EIB,2018,Italy,Trans Adriatic Pipeline,SG/E/2018/08,29,Confidential,,,,,,,,,,Assessment,29/01/2018,29/01/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline17,,,
EIB,2018,Italy,Trans Adriatic Pipeline,SG/E/2018/04,29,Confidential,,,,,,,,,,Assessment,21/01/2018,21/01/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline14,,,
EIB,2018,Italy,Trans Adriatic Pipeline,SG/E/2018/07,29,Confidential,,,,,,,,,,Assessment,20/01/2018,20/01/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline16,,,
EIB,2018,Italy,Trans Adriatic Pipeline,SG/E/2018/03,29,Confidential,,,,,,,,,,Assessment,20/01/2018,20/01/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline15,,,
EIB,2018,Italy,Trans Adriatic Pipeline,SG/E/2018/06,29,Confidential,,,,,,,,,,Assessment,19/01/2018,19/01/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline13,,,
EIB,2018,Italy,Trans Adriatic Pipeline,SG/E/2018/02,29,Confidential,,,,,,,,,,Assessment,19/01/2018,19/01/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline12,,,
EIB,2018,Tunisia,S3 Doublement de la MC27,SG/E/2018/01,29,Confidential,,,,,,,,,,Assessment,08/01/2018,08/01/2018,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/s3-doublement-de-la-mc27,,,
EIB,2017,Egypt,Cairo Metro Line 3 (Phase 3),SG/E/2017/53,29,Confidential,,,,,,,,,,Assessment,14/12/2017,14/12/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/cairo-metro-line-3-phase3,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/50,29,Confidential,,,,,,,,,,Assessment,13/12/2017,13/12/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline11,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/49,29,Confidential,,,,,,,,,,Assessment,07/12/2017,07/12/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline10,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/48,29,Confidential,,,,,,,,,,Assessment,07/12/2017,07/12/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline9,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/47,29,Confidential,,,,,,,,,,Assessment,07/12/2017,07/12/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline8,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/46,29,Confidential,,,,,,,,,,Assessment,07/12/2017,07/12/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/regional-mombasa-port-access-road2,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/45,29,Confidential,,,,,,,,,,Assessment,06/12/2017,06/12/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline7,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/44,29,Confidential,,,,,,,,,,Assessment,30/11/2017,30/11/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline5,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/43/PR,29,Confidential,,,,,,,,,,Assessment,21/11/2017,21/11/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline6,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/42/PR,29,Confidential,,,,,,,,,,Assessment,19/11/2017,19/11/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline4,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/38/PR,29,﻿Confidential,,,,,,,,,,Assessment,15/11/2017,15/11/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline3,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/39/PR,29,Confidential,,,,,,,,,,Assessment,15/11/2017,15/11/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline2,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/40/PR,29,Confidential,,,,,,,,,,Assessment,15/11/2017,15/11/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline1,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/41,29,Confidential,,,,,,,,,,Assessment,09/11/2017,09/11/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/regional-mombasa-port-access-road1,,,
EIB,2017,Georgia,E70 Grigoleti-Kobuleti Bypass,SG/E/2017/37/PR,29,Confidential,,,,,,,,,,Closed,12/10/2017,12/10/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/e70-grigoleti-kobuleti-bypass,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/36/PR,29,Confidential,,,,,,,,,,Closed,26/09/2017,26/09/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/trans-adriatic-pipeline,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/35/PR,29,Confidential,,,,,,,,,,Closed,02/08/2017,02/08/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-35-pr-trans-adriatic-pipeline,,,
EIB,2017,,Trans Adriatic Pipeline,SG/E/2017/33/PR,29,Confidential,,,,,,,,,,Closed,26/07/2017,26/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-33-pr-trans-adriatic-pipeline,,,
EIB,2017,Egypt,Cairo Metro Line 3 (Phase 3),SG/E/2017/34,29,Confidential,,,,,,,,,,Assessment,21/07/2017,21/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-34-cairo-metro-line-3-phase-3,,,
EIB,2017,,Trans Adriatic Pipeline,SG/E/2017/32/PR,29,Confidential,,,,,,,,,,Closed,20/07/2017,20/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-32-pr-trans-adriatic-pipeline,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/30,29,Confidential,,,,,,,,,,Assessment,17/07/2017,17/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-30-regional-mombasa-port-access-road,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/31/PR,29,Confidential,,,,,,,,,,Closed,11/07/2017,11/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-31-pr-trans-adriatic-pipeline,,,
EIB,2017,,Trans Adriatic Pipeline,SG/E/2017/26/PR,29,Confidential,,,,,,,,,,Assessment,06/07/2017,06/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-26-pr-trans-adriatic-pipeline,,,
EIB,2017,,Regional Mombasa Port Access Road,SG/E/2017/28,29,Confidential,,,,,,,,,,Assessment,04/07/2017,04/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/regional-mombasa-port-access-road,,,
EIB,2017,Spain,Membrane Technology Environmental Conversion,SG/E/2017/29,29,IIDMA - International Institute for Law and the Environment,,,,,,,,,,Closed,04/07/2017,04/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-29-membrane-technology-environmental-conversion,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/25/PR,29,Confidential,,,,,,,,,,Closed,03/07/2017,03/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-25-pr-trans-adriatic-pipeline,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/24/PR,29,Confidential,,,,,,,,,,Closed,03/07/2017,03/07/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-24-pr-trans-adriatic-pipeline,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/27,29,Confidential,,,,,,,,,,Assessment,30/06/2017,30/06/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-27-regional-mombasa-port-access-road,,,
EIB,2017,Georgia,Georgia East-West Highway,SG/E/2017/23,29,Confidential,,,,,,,,,,Assessment,27/06/2017,27/06/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-23-georgia-east-west-highway,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/22/PR,29,Confidential,,,,,,,,,,Closed,26/06/2017,26/06/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-22-pr-trans-adriatic-pipeline,,,
EIB,2017,Albania,Trans Adriatic Pipeline,SG/E/2017/21/PR,29,Emrion Muso (the Complainant has waived the right to confidentiality),,,,,,,,,,Closed,01/06/2017,01/06/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-21-pr-trans-adriatic-pipeline,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/20,29,Confidential,,,,,,,,,,Assessment,25/05/2017,25/05/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-20-regional-mombasa-port-access-road,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/18,29,Confidential,,,,,,,,,,Assessment,22/05/2017,22/05/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-19-regional-mombasa-port-access-road,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/18,29,Confidential,,,,,,,,,,Assessment,19/05/2017,19/05/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-18-regional-mombasa-port-access-road,,,
EIB,2017,Morocco,Centrale Solaire de Ouarzazate,SG/E/2017/17,29,Confidential,,,,,,,,,,Assessment,15/05/2017,15/05/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-17-centrale-solaire-de-ouarzazate,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/16,29,Confidential,,,,,,,,,,Assessment,09/05/2017,09/05/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-16-regional-mombasa-port-access-road,,,
EIB,2017,Bosnia and Herzegovina,Corridor VC Mostar South,SG/E/2017/15,29,Confidential,,,,,,,,,,Assessment,02/05/2017,02/05/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-15-corridor-vc-mostar-south,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/14,29,Confidential,,,,,,,,,,Assessment,03/04/2017,03/04/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-14-regional-mombasa-port-access-road,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/13,29,Confidential,,,,,,,,,,Assessment,29/03/2017,29/03/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-13-regional-mombasa-port-access-road2,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/12,29,Confidential,,,,,,,,,,Assessment,29/03/2017,29/03/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-12-regional-mombasa-port-access-road1,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/11,29,Confidential,,,,,,,,,,Assessment,27/03/2017,27/03/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-11-regional-mombasa-port-access-road,,,
EIB,2017,Egypt,Cairo Metro Line 3 (Phase 3),SG/E/2017/10,29,Confidential,,,,,,,,,,Assessment,02/03/2017,02/03/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-10-cairo-metro-line-3-phase-3,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/09,29,Confidential,,,,,,,,,,Assessment,02/03/2017,02/03/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-09-regional-mombasa-port-access-road,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/08,29,Confidential,,,,,,,,,,Assessment,01/03/2017,01/03/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-08-regional-mombasa-port-access-road,,,
EIB,2017,Italy,Trans Adriatic Pipeline,SG/E/2017/07/PR,29,Confidential,,,,,,,,,,Closed,08/02/2017,08/02/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-07-pr-trans-adriatic-pipeline,,,
EIB,2017,France,Autoroute A45 PPP,SG/E/2017/06/PR,29,Confidential,,,,,,,,,,Closed,06/02/2017,06/02/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-06-pr-autoroute-a45-ppp,,,
EIB,2017,Armenia,Armenia M6 Interstate Road,SG/E/2017/05,29,Confidential,,,,,,,,,,Follow Up,27/01/2017,27/01/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-05-armenia-m6-interstate-road,,,
EIB,2017,Georgia,Nenskra HPP,SG/E/2017/04/PR,29,Green Alternative,,,,,,,,,,Closed,27/01/2017,27/01/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-04-pr-nenskra-hpp,,,
EIB,2017,Kenya,Regional Mombasa Port Access Road,SG/E/2017/03,29,Confidential,,,,,,,,,,Assessment,18/01/2017,18/01/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-03-regional-mombasa-port-access-road,,,
EIB,2017,Georgia,Georgia East-West Highway,SG/E/2017/02,29,Ivliane Mantidze,,,,,,,,,,Assessment,09/01/2017,09/01/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-02-georgia-east-west-highway,,,
EIB,2017,Slovenia,JASPERS - Ljubiljana Wastewater Collection & Treatment,SG/E/2017/01,29,Ivliane Mantidze,,,,,,,,,,Closed,06/01/2017,06/01/2017,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2017-01-jaspers-ljubiljana-wastewater-collection-and-treatment,,,
EIB,2016,Croatia,JASPERS - Lecevica Waste Management Centre,SG/E/2016/29,29,Ivliane Mantidze,,,,,,,,,,Consultation,21/12/2016,21/12/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-29-jaspers-lecevica-waste-management-center,,,
EIB,2016,Ukraine,KANIV Pumped Storage Plant,SG/E/2016/28/PR,29,Confidential,,,,,,,,,,Closed,22/11/2016,22/11/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-28-pr-kaniv-pumped-storage-plant,,,
EIB,2016,Tunisia,Reseau Ferroviaire Rapide,SG/E/2016/26,29,Confidential,,,,,,,,,,Investigation,11/11/2016,11/11/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-26-reseau-ferroviaire-rapide,,,
EIB,2016,Ukraine,KANIV Pumped Storage Plant,SG/E/2016/27/PR,29,Confidential,,,,,,,,,,Closed,09/11/2016,09/11/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-27-pr-kaniv-pumped-storage-plant,,,
EIB,2016,Italy,Trans Adriatic Pipeline,SG/E/2016/23/PR,29,Confidential,,,,,,,,,,Closed,13/10/2016,13/10/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-23-pr-trans-adriatic-pipeline,,,
EIB,2016,Bosnia and Herzegovina,Banja Luka-Doboj Motorway,SG/E/2016/24,29,Savo Bojic,,,,,,,,,,Assessment,12/10/2016,12/10/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-24-banja-luka-doboj-motorway,,,
EIB,2016,Italy,Trans Adriatic Pipeline,SG/E/2016/22/PR,29,Confidential,,,,,,,,,,Closed,11/10/2016,11/10/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-22-pr-trans-adriatic-pipeline,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/21/PR,29,Natasha Ceta,,,,,,,,,,Closed,29/09/2016,29/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-21-pr-trans-adriatic-pipeline,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/20/PR,29,Bashkim Zylyftari,,,,,,,,,,Closed,29/09/2016,29/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-20-pr-trans-adriatic-pipeline,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/19/PR,29,Sabri Zylyftari,,,,,,,,,,Closed,29/09/2016,29/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-19-pr-trans-adriatic-pipeline,,,
EIB,2016,Costa Rica,CA CCFL Reventazon Hydropower,SG/E/2016/18,29,"Alexandra Gruninger, Kurt Gruninger, Eladio González Solís, Sascha Spittel",,,,,,,,,,Investigation,28/09/2016,28/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-18-ca-ccfl-reventazon-hydropower,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/17/PR,29,Confidential,,,,,,,,,,Closed,14/09/2016,14/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-17-pr-trans-adriatic-pipeline,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/16/PR,29,Agim Bendo,,,,,,,,,,Closed,07/09/2016,07/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-16-pr-trans-adriatic-pipeline,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/15/PR,29,Fazo Farasholli,,,,,,,,,,Closed,07/09/2016,07/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-15-pr-trans-adriatic-pipeline,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/14/PR,29,Gezim Cacelli,,,,,,,,,,Closed,07/09/2016,07/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-14-pr-trans-adriatic-pipeline,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/13/PR,29,Arjan Beqollari,,,,,,,,,,Closed,02/09/2016,02/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-13-pr-trans-adriatic-pipeline,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/12/PR,29,Ngjeli Komini Toli (the Complainant has waived the right to confidentiality),,,,,,,,,,Closed,02/09/2016,02/09/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-12-pr-trans-adriatic-pipeline,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/11/PR,29,Confidential,,,,,,,,,,Closed,24/08/2016,24/08/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-11-pr-trans-adriatic-pipeline,,,
EIB,2016,Bulgaria,JESSICA Initiative,SG/E/2016/25,29,Confidential,,,,,,,,,,Assessment,10/08/2016,10/08/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-25-jessica-initiative,,,
EIB,2016,Albania,Trans Adriatic Pipeline,SG/E/2016/09/PR,29,Confidential,,,,,,,,,,Closed,23/07/2016,23/07/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-09-pr-trans-adriatic-pipeline,,,
EIB,2016,France,Grand Contournement Ouest de Strasbourg,SG/E/2016/10,29,Alsace Nature,,,,,,,,,,Investigation,19/07/2016,19/07/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-10-grand-contournement-ouest-de-strasbourg,,,
EIB,2016,Egypt,Cairo Metro Line 3 (Phase 3),SG/E/2016/08,29,Confidential,,,,,,,,,,Assessment,19/06/2016,19/06/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-08-cairo-metro-line-3-phase-3,,,
EIB,2016,,D4R7 Slovakia PPP,SG/E/2016/07,29,NGO Triblavina,,,,,,,,,,Closed,03/06/2016,03/06/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-07-d4r7-slovakia-ppp,,,
EIB,2016,Morocco,Projects Solaires Ouarzazate,SG/E/2016/06,29,Confidential,,,,,,,,,,Closed,05/05/2016,05/05/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-06-projects-solaires-ouarzazate,,,
EIB,2016,Georgia,Georgia East-West Highway,SG/E/2016/05,29,Bidzina Jibladze,,,,,,,,,,Assessment,21/04/2016,21/04/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-05-georgia-east-west-highway,,,
EIB,2016,Tunisia,Réseau Ferroviaire Rapide,SG/E/2016/04,29,Confidential,,,,,,,,,,Investigation,06/04/2016,06/04/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-04-reseau-ferroviaire-rapide,,,
EIB,2016,,Nam Theun 2 Hydroelectric,SG/E/2016/03,29,CEE Bankwatch Network,,,,,,,,,,Assessment,06/04/2016,06/04/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-03-nam-theun-2-hydroelectric,,,
EIB,2016,Tunisia,Rocade Extérieure du Grand Tunis,SG/E/2016/02,29,Confidential,,,,,,,,,,Closed,08/01/2016,08/01/2016,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-02-rocade-exterieure-du-grand-tunis,,,
EIB,2015,Greece,Trans Adriatic Pipeline,SG/E/2016/01/PR,29,Confidential,,,,,,,,,,Follow Up,17/12/2015,17/12/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2016-01-pr-trans-adriatic-pipeline,,,
